,place_id,user_id,score
974,12172,아잉2521,
975,12172,항구49,
976,12172,집순이8488,
977,12172,free9617,4.0
978,12172,hay****,4.0
979,12172,cocoball64,4.5
980,12172,cocoball64,4.0
981,12172,져미95,4.5
982,12172,did****,5.0
983,12172,SONG5837,5.0
984,12172,cha****,5.0
985,12172,jeo****,3.5
986,12180,pjp****,5.0
987,12155,160f9g0,5.0
988,12155,nih8lr,4.0
989,12155,달고나5426,5.0
990,12229,ei95om,5.0
991,12229,12s5fvi,5.0
992,12229,uheama,5.0
993,12229,7lkjmq,5.0
994,12229,19s54ct,5.0
995,12229,unh03j,5.0
996,12229,181p9dr,5.0
997,12229,bn2tck,5.0
998,12229,16icukk,5.0
999,12229,16o5a8a,5.0
1000,12229,jss465,5.0
1001,12226,ei95om,1.0
1002,12226,qvns8c,2.0
1003,12226,17snd2g,5.0
1004,12226,ml7fc8,5.0
1005,12226,1bdl877,1.0
1006,12226,1api996,5.0
1007,12226,k85m9u,1.0
1008,12226,15dv6hk,4.0
1009,12226,frgo8h,3.0
1010,12226,17m4030,5.0
1011,12226,rkdku8,5.0
1012,12226,shentv,5.0
1013,12226,r0o95r,5.0
1014,12226,12mf7jk,3.0
1015,12226,10kn6pq,3.0
1016,12226,l632or,5.0
1017,12226,n7qpqh,4.0
1018,12226,10hvf0i,5.0
1019,12226,10k2j6v,1.0
1020,12226,9es57v,5.0
1021,12226,g2gppv,4.0
1022,12226,ko728m,3.0
1023,12226,1e9emeg,1.0
1024,12226,143qsrs,5.0
1025,12226,18ehm76,5.0
1026,12226,륜박사,
1027,12226,슈아20,
1028,12226,베라오빠,
1029,12226,율쭌남매,
1030,12226,이상한나라의alice,
1031,12226,하림닭쓰,
1032,12226,쑤야58,
1033,12226,dhk****,
1034,12226,유유81,
1035,12226,쭈루링,
1036,12226,쏭쏨19,
1037,12226,영찬도끼,
1038,12226,듀듀야노올쟈,
1039,12226,Riswell,
1040,12226,리리뽀옹,
1041,12226,Reliefer,
1042,12226,nkj****,
1043,12226,wha****,
1044,12226,몬느,
1045,12226,wls****,
1046,12226,방글이2,
1047,12226,아기물범,
1048,12226,kanaria86,
1049,12226,이명숙5671,
1050,12226,미로옹,
1051,12226,브레드빵빤,
1052,12226,커피쟁이54,
1053,12226,아리sz,
1054,12226,신신도사,
1055,12226,칼있으마69,
1056,12226,라니4341,
1057,12226,sun****,
1058,12226,얏호83,
1059,12226,wnstmd3961,
1060,12226,브레드빵빤,
1061,12226,미리보기22,
1062,12226,권수빈43,
1063,12226,제임스딘7020,
1064,12226,달지니94,
1065,12226,슬이랑나랑,
1066,12226,예룡30,
1067,12226,Wool2222,
1068,12226,브레드빵빤,
1069,12226,권수빈43,
1070,12226,jyf1203,
1071,12226,huniwoni,
1072,12226,Sweety,
1073,12226,헝그리정신4177,
1074,12226,은우아빠6199,
1075,12226,공산65,
1076,12226,김세중5977,
1077,12226,꾸러기9527,
1078,12226,jin****,
1079,12226,씨앤미,
1080,12226,포르스미스,
1081,12226,크리스티나1112,
1082,12226,y12254,
1083,12226,rud****,
1084,12226,베리3087,
1085,12226,ca****,
1086,12226,득음,
1087,12226,투앙,
1088,12226,파이어호,
1089,12226,poo****,
1090,12226,천장군56,
1091,12226,밍5616,
1092,12226,yah****,
1093,12226,jms****,
1094,12226,히히호호62,
1095,12226,zhen9,
1096,12226,keem46,
1097,12226,rid****,
1098,12226,똑똑마미,
1099,12226,복기62,
1100,12226,MJ카케어,
1101,12226,찡뀨바라기,
1102,12226,하나7810,
1103,12226,adsl0217,
1104,12226,rid****,
1105,12226,양정동먹보,5.0
1106,12226,김은진7384,
1107,12226,친구3088,
1108,12226,삐용7660,
1109,12226,주선두물류 남경무역,5.0
1110,12226,tidewell,
1111,12226,양끗멋져,
1112,12226,올해는 최고,
1113,12226,qos****,
1114,12226,썬플라워7584,
1115,12226,짬티삐오,
1116,12226,남자라요,
1117,12226,bin****,
1118,12226,bear6716,
1119,12226,콩히31,
1120,12226,caery80,
1121,12226,바비1120,
1122,12226,황혜주75,
1123,12226,우끼기,
1124,12226,부산_오드리,
1125,12226,hsc****,
1126,12226,osp****,
1127,12226,jie****,
1128,12226,동안미녀91,
1129,12226,미션질주,
1130,12226,단비8439,
1131,12226,닥터피쉬를사랑한남자,5.0
1132,12226,페로시,
1133,12226,김블리3863,
1134,12226,올해는 최고,
1135,12226,tle****,
1136,12226,lim****,
1137,12226,rachel7999,
1138,12226,프리미엄 천사,
1139,12226,shi****,
1140,12226,야미야미6320,
1141,12226,jeh****,3.0
1142,12226,션1560,
1143,12226,찐101,
1144,12226,태리888,
1145,12226,new****,
1146,12160,1k834ji,5.0
1147,12160,91nqou,5.0
1148,12160,1jvq9li,4.0
1149,12160,1ju3cjs,4.0
1150,12160,lnlmes,5.0
1151,12160,m0jc62,5.0
1152,12160,u5ctk0,5.0
1153,12160,1h0d69k,3.0
1154,12160,16bqb7j,5.0
1155,12160,11q8q16,3.0
1156,12160,1hphq9k,4.0
1157,12160,7kji0p,3.0
1158,12160,1a4iqga,5.0
1159,12160,1eh6iri,4.0
1160,12160,15dv6hk,5.0
1161,12160,1459uo4,5.0
1162,12160,mukr45,3.0
1163,12160,rkdku8,3.0
1164,12160,18ej9hn,3.0
1165,12160,sggh2m,1.0
1166,12160,fkqbrm,4.0
1167,12160,7kn0q1,5.0
1168,12160,8p1uvh,5.0
1169,12160,s6jetk,1.0
1170,12160,k1f7s5,2.0
1171,12160,n36lu4,4.0
1172,12160,bep4h8,5.0
1173,12160,12be1uq,4.0
1174,12160,7kl5lq,1.0
1175,12160,104b78l,5.0
1176,12160,cucddm,5.0
1177,12160,e2jsnb,4.0
1178,12160,boe8j6,4.0
1179,12225,주니5247,5.0
1180,12205,mvc1q6,5.0
1181,12205,k20ubo,4.0
1182,12205,1u644tj,5.0
1183,12205,15faou9,4.0
1184,12205,13if1k4,5.0
1185,12205,fkfqi4,5.0
1186,12205,1dme0d3,5.0
1187,12205,qi5s38,5.0
1188,12205,ei95om,5.0
1189,12205,18ehm76,2.0
1190,12159,ei95om,5.0
1191,12159,bp7ir5,5.0
1192,12159,1api996,4.0
1193,12159,1042bsg,5.0
1194,12159,rkdku8,5.0
1195,12159,1131305,5.0
1196,12159,e7e58r,5.0
1197,12159,lpb3ch,5.0
1198,12159,g7u2mo,5.0
1199,12159,미소천사95,4.0
1200,12253,1jjsjpr,3.0
1201,12253,rkdku8,5.0
1202,12253,1dc17bh,1.0
1203,12253,1f8i01q,1.0
1204,12253,12jffhg,5.0
1205,12253,e33rpt,5.0
1206,12253,mtl3tp,4.0
1207,12253,13dg4sa,4.0
1208,12253,16vjkjd,2.0
1209,12253,1j8h1pp,4.0
1210,12253,v02c15,5.0
1211,12253,10a4gs1,5.0
1212,12253,192rv12,5.0
1213,12253,n2t2tp,5.0
1214,12253,fag55t,4.0
1215,12253,1dddbkj,5.0
1216,12253,s3qkit,4.0
1217,12253,fk7igm,5.0
1218,12253,mvp6mk,5.0
1219,12253,1g312qr,1.0
1220,12253,mvr7c0,1.0
1221,12253,15dv6hk,5.0
1222,12253,15vb7ds,5.0
1223,12253,jv5ckm,1.0
1224,12253,upks5l,5.0
1225,12253,mrnhnj,5.0
1226,12253,146ucgh,5.0
1227,12253,7kfpil,5.0
1228,12253,7o07av,1.0
1229,12253,f6n2d5,1.0
1230,12253,o9h0al,1.0
1231,12253,o7mh52,2.0
1232,12253,ue50d0,5.0
1233,12253,7kivs2,5.0
1234,12253,frgo8h,5.0
1235,12253,qfjmpu,5.0
1236,12253,142j2n4,5.0
1237,12253,17c02ir,5.0
1238,12253,mv3690,5.0
1239,12253,8ulqe0,5.0
1240,12253,lpprfb,5.0
1241,12253,rrjd8e,4.0
1242,12253,14vnadb,5.0
1243,12253,1msj3av,1.0
1244,12164,7ki3eb,5.0
1245,12164,1aue0at,5.0
1246,12164,vjt01d,5.0
1247,12164,rkdku8,5.0
1248,12164,qu7bh8,3.0
1249,12164,1ukgo1r,3.0
1250,12164,1utpk4g,3.0
1251,12189,8tkdhm,5.0
1252,12189,o32059,4.0
1253,12189,hs1****,
1254,12189,러블리쏘99,4.0
1255,12176,era946,4.0
1256,12176,rulc2d,5.0
1257,12176,n1i76p,1.0
1258,12176,17l1pkg,5.0
1259,12176,f5fo1e,3.0
1260,12176,7lk04m,5.0
1261,12176,sjf3uj,3.0
1262,12176,m9cuis,5.0
1263,12176,n56ce5,5.0
1264,12176,15dv6hk,5.0
1265,12176,h5u02t,5.0
1266,12176,1h054dr,5.0
1267,12176,1e67uj6,5.0
1268,12176,ei95om,4.0
1269,12176,jss465,4.0
1270,12176,v2298n,1.0
1271,12176,n2inju,5.0
1272,12176,o32059,5.0
1273,12176,10k2j6v,5.0
1274,12176,ko728m,5.0
1275,12176,dl05rr,3.0
1276,12176,nq625m,5.0
1277,12176,ebru5v,5.0
1278,12176,10hvf0i,5.0
1279,12176,ei95om,1.0
1280,12176,7r9jkr,4.0
1281,12203,ar6m5h,5.0
1282,12203,l8aito,4.0
1283,12203,rrf1er,4.0
1284,12203,13mjumt,5.0
1285,12203,1h74pk1,5.0
1286,12203,1api996,3.0
1287,12203,n2bt5f,4.0
1288,12203,1i0bamr,4.0
1289,12203,k36bak,5.0
1290,12203,1as6k40,5.0
1291,12203,1e9emeg,5.0
1292,12203,1hrlvl5,5.0
1293,12203,qjpc71,1.0
1294,12203,8tkdhm,4.0
1295,12203,12e3663,5.0
1296,12203,17m4030,4.0
1297,12203,m04anf,5.0
1298,12203,155s2es,5.0
1299,12203,15dv6hk,5.0
1300,12203,1fijidm,5.0
1301,12203,jv5ckm,5.0
1302,12203,1426q2u,4.0
1303,12203,vii8cg,4.0
1304,12203,12gs5cu,5.0
1305,12203,v02c15,5.0
1306,12203,n32emq,1.0
1307,12203,qmuakr,5.0
1308,12203,19u0ejh,4.0
1309,12203,qu7bh8,5.0
1310,12203,7ktu7h,2.0
1311,12203,ei95om,4.0
1312,12203,n5r3cj,4.0
1313,12203,10gep73,1.0
1314,12203,rkdku8,5.0
1315,12203,jss465,5.0
1316,12203,mufaru,4.0
1317,12203,lglhb9,5.0
1318,12203,o32059,4.0
1319,12203,nvtah0,5.0
1320,12203,n12js1,4.0
1321,12203,g2gppv,5.0
1322,12203,ei95om,4.0
1323,12203,158t4si,5.0
1324,12187,9g44kh,5.0
1325,12187,ae1trg,5.0
1326,12187,김상진53,4.5
1327,12198,1qd9116,5.0
1328,12198,1i89mv1,5.0
1329,12198,11988vm,5.0
1330,12198,1iuk1hd,5.0
1331,12198,15dv6hk,5.0
1332,12198,1e61sf7,5.0
1333,12198,1gsi20l,5.0
1334,12198,shentv,5.0
1335,12198,rkdku8,3.0
1336,12198,ei95om,5.0
1337,12198,8nite5,4.0
1338,12198,rgp0sc,1.0
1339,12198,gf9e7r,5.0
1340,12198,ko728m,5.0
1341,12198,1jvq9li,4.0
1342,12198,11ihlfk,3.0
1343,12198,크피,
1344,12198,dokkoya,
1345,12198,강유경80,
1346,12198,비니1673,
1347,12198,tnwjd2330,5.0
1348,12198,코코수먀,4.0
1349,12198,소율248,4.5
1350,12198,낭중지추27,3.0
1351,12198,dbstnwls20,5.0
1352,12198,낭중지추27,4.0
1353,12198,sh2****,4.0
1354,12198,kkk****,4.5
1355,12198,sunfuns2001,1.0
1356,12198,해치지 않아75,4.5
1357,12190,bj2378,
1358,12190,qoq****,1.5
1359,12190,cnl****,3.0
1360,12190,jin****,4.0
1361,12190,jjm****,5.0
1362,12190,pyn****,5.0
1363,12211,망고25,
1364,12211,글쎄다33,
1365,12211,91115,
1366,12211,뿅뿅3797,
1367,12211,사과나무1725,
1368,12211,임소형61,
1369,12211,화이팅79,
1370,12211,기쁨9266,5.0
1371,12211,봉수63,
1372,12211,mint2058,5.0
1373,12211,뽀뽀뽀15,5.0
1374,12211,윤보영31,3.5
1375,12211,은달이40,2.0
1376,12211,Hagilion,3.5
1377,12211,쁠녀,5.0
1378,12211,dms****,0.5
1379,12211,모모3087,4.0
1380,12211,김태영5428,5.0
1381,12211,똥수저,
1382,12211,별이천사31,5.0
1383,12211,hobang404,5.0
1384,12211,러블리채96,4.0
1385,12211,in****,4.0
1386,12211,율이아빠79,5.0
1387,12211,choheetaek,5.0
1388,12211,jja****,5.0
1389,12211,윰둘둘,4.5
1390,12211,eun****,4.0
1391,12211,행복시작12,4.0
1392,12211,famamury,5.0
1393,12211,정예슬2219,5.0
1394,12211,촌촌이,3.0
1395,12211,hae810225,5.0
1396,12211,myni1711,1.0
1397,12211,오예3783,3.5
1398,12211,프리지아5852,2.0
1399,12211,예둥45,1.5
1400,12211,eli****,4.0
1401,12211,레이첼3413,4.5
1402,12211,다운맘59,5.0
1403,12211,또바37,4.5
1404,12211,쿠마60,4.0
1405,12211,햇님6219,2.5
1406,12211,토끼421,5.0
1407,12211,gh1****,4.0
1408,12211,wndxl1127,5.0
1409,12211,kcl****,4.5
1410,12211,누리7393,3.0
1411,12211,bnm2859,5.0
1412,12211,tea****,5.0
1413,12211,초코송이6750,1.5
1414,12211,min****,4.0
1415,12211,으아악2061,5.0
1416,12211,방콕인 히야,4.0
1417,12211,kys7506,1.0
1418,12211,min****,4.0
1419,12211,키드군68,2.0
1420,12211,이쁜언니582,4.0
1421,12211,유부해피,4.0
1422,12211,정예빈36,5.0
1423,12211,옥3213,3.0
1424,12211,희꼬96,5.0
1425,12211,변민섭35,2.0
1426,12211,펌킨쪼아,5.0
1427,12211,욱이혜린맘,4.0
1428,12211,소소한행복19,4.0
1429,12211,양쏭84,3.0
1430,12211,가을나비,5.0
1431,12211,부엉4973,5.0
1432,12211,러블리민주민서맘,3.0
1433,12211,벚꽃0,3.0
1434,12211,Hee5664,3.0
1435,12211,료마15,4.0
1436,12211,김민경8450,5.0
1437,12211,jooey95,3.0
1438,12211,김은서9947,5.0
1439,12211,디지로그247,4.0
1440,12211,김유리나,4.0
1441,12211,나쁜여자46,3.0
1442,12211,국제산공 윤태준,5.0
1443,12211,psh****,4.0
1444,12211,강지영29,5.0
1445,12211,havanap,3.0
1446,12211,봄30,5.0
1447,12211,홀연히26,4.0
1448,12211,리미7448,4.0
1449,12211,wkr****,5.0
1450,12211,태리s Factory,5.0
1451,12211,eu****,4.0
1452,12211,Jinny27,5.0
1453,12211,달님6743,5.0
1454,12211,미치지말기,5.0
1455,12211,matrix81,3.0
1456,12211,이민혁82,5.0
1457,12211,jss****,3.0
1458,12211,정이6055,3.0
1459,12211,HanS39,4.0
1460,12211,이슬비772,4.0
1461,12211,sta****,4.0
1462,12211,gud****,5.0
1463,12211,룰루랄라5879,5.0
1464,12211,푸른공조,5.0
1465,12211,cappu2,5.0
1466,12211,eys****,4.0
1467,12211,둥이9957,3.0
1468,12211,joyfive0,4.0
1469,12211,jmh****,4.0
1470,12211,rebecca2010,4.0
1471,12211,djf****,4.0
1472,12211,tjddms012,5.0
1473,12211,놀라운넘83,5.0
1474,12211,ymaggg15,3.0
1475,12211,송위교,5.0
1476,12211,혜윤88,4.0
1477,12211,홀앙희57,5.0
1478,12211,ksm****,4.0
1479,12211,윤희주74,3.0
1480,12211,dhr****,5.0
1481,12211,이세진71,5.0
1482,12211,ys40347,4.0
1483,12250,1894lth,3.0
1484,12250,10k2j6v,5.0
1485,12250,egn5up,4.0
1486,12250,1880obe,5.0
1487,12250,niclg2,5.0
1488,12250,8tkdhm,3.0
1489,12250,jss465,1.0
1490,12250,r9qoqs,5.0
1491,12250,l555qi,4.0
1492,12245,kmjthsu29,3.0
1493,12245,너낌있는녀자,4.0
1494,12245,pjp****,5.0
1495,12245,ph****,3.0
1496,12245,ksj****,4.0
1497,12245,꼬야5945,3.5
1498,12245,lsa****,5.0
1499,12245,그르지마염,5.0
1500,12245,현이맘1310,3.5
1501,12245,진해댁71,4.5
1502,12158,gfova1,3.0
1503,12158,1ij8idn,1.0
1504,12158,1aue0at,5.0
1505,12158,13egb4a,5.0
1506,12158,ehckm1,5.0
1507,12158,7oii3k,5.0
1508,12158,ku6sou,1.0
1509,12158,sar****,5.0
1510,12158,박희태5058,5.0
1511,12158,usa****,4.5
1512,12158,joa****,4.5
1513,12158,하히힛,5.0
1514,12158,kyd****,4.5
1515,12246,did****,3.0
1516,12246,정말이지18,5.0
1517,12246,공주1067,3.5
1518,12246,bellely2,5.0
1519,12247,shentv,1.0
1520,12247,1b2dspe,4.0
1521,12247,16icukk,5.0
1522,12247,1jgk6cu,5.0
1523,12247,1fq2569,4.0
1524,12247,15dv6hk,4.0
1525,12247,12ktau7,5.0
1526,12247,14ml05a,5.0
1527,12247,vr6ugu,1.0
1528,12247,p2d2ab,5.0
1529,12247,9g44kh,5.0
1530,12247,upkj7v,2.0
1531,12247,n0v053,1.0
1532,12247,rfroal,5.0
1533,12247,ei95om,5.0
1534,12247,t6c5u4,2.0
1535,12247,skqpob,5.0
1536,12247,nk6g3j,5.0
1537,12247,tcqgdk,1.0
1538,12247,n36lu4,1.0
1539,12247,eiu3u9,5.0
1540,12247,befg30,5.0
1541,12247,10mugeu,5.0
1542,12247,18ld0m2,4.0
1543,12247,1juast9,5.0
1544,12247,7mtif8,4.0
1545,12200,1ifbn2m,4.0
1546,12200,1hrlvl5,5.0
1547,12200,1da7ivr,5.0
1548,12200,ei95om,2.0
1549,12200,jss465,4.0
1550,12200,o32059,1.0
1551,12200,trqd07,5.0
1552,12200,10hvf0i,4.0
1553,12200,17snd2g,5.0
1554,12200,rhojna,3.0
1555,12191,mfj****,
1556,12191,ald****,
1557,12191,joy****,
1558,12191,콩쥐,
1559,12191,탱탱이91,
1560,12191,xkrtl5829,
1561,12191,Rrrrre,
1562,12191,dlw****,
1563,12191,나경맘2763,5.0
1564,12191,yw****,5.0
1565,12191,alw****,5.0
1566,12191,복희45,
1567,12191,방울3555,5.0
1568,12191,똘똘한한채,3.0
1569,12191,min****,2.5
1570,12191,핑크별32,5.0
1571,12191,Waaaaaaaaa,5.0
1572,12191,d99217009,4.0
1573,12191,ggo****,5.0
1574,12223,1e9emeg,5.0
1575,12223,1uskvmp,1.0
1576,12223,11b4hda,1.0
1577,12232,7lkjmq,5.0
1578,12232,128hfsu,5.0
1579,12232,vkufvs,5.0
1580,12232,1b37tu1,5.0
1581,12232,f1djk5,5.0
1582,12232,n9e1df,5.0
1583,12232,m32oro,3.0
1584,12232,1894lth,3.0
1585,12239,ei95om,5.0
1586,12239,1238pvf,4.0
1587,12239,qgblqd,5.0
1588,12239,ei95om,1.0
1589,12230,ep299n,5.0
1590,12230,bmi7rd,5.0
1591,12230,1u644tj,5.0
1592,12230,144ci8v,4.0
1593,12230,12ou766,5.0
1594,12230,아짱맘,
1595,12230,런던,
1596,12230,asd****,
1597,12230,보물을 가진자,
1598,12230,ork****,
1599,12230,보물을 가진자,
1600,12230,쑤기194,
1601,12230,SRC25,5.0
1602,12230,akfdo,
1603,12230,sky****,
1604,12230,wbg****,
1605,12230,엉이엉이,4.0
1606,12230,in****,4.5
1607,12249,1ddvcgl,4.0
1608,12249,mur1d1,5.0
1609,12249,17cnjgb,5.0
1610,12249,7labn0,3.0
1611,12249,8tkdhm,5.0
1612,12249,rr7ieh,2.0
1613,12249,9ctl5t,2.0
1614,12249,btaea7,4.0
1615,12249,mm28kt,4.0
1616,12249,마이썬77,
1617,12249,농구천재86,
1618,12249,공연조아,
1619,12249,SOBALBAL,
1620,12249,khj****,
1621,12249,fly everywhere,
1622,12249,kkk7880,
1623,12249,녹차푸푸,
1624,12249,둥둥이66,
1625,12249,mise21,
1626,12249,듀숑,
1627,12249,한도령,
1628,12249,미니치이즈,
1629,12249,일미,
1630,12249,hye****,
1631,12249,궁금짱,
1632,12249,sdm****,
1633,12249,여행다닐래효,
1634,12249,아사히다케,
1635,12249,토끼세상,
1636,12249,쒜따꿍,
1637,12249,changetweety,
1638,12249,runak,
1639,12249,성원유맘,
1640,12249,Elsa61,
1641,12249,쏘쏭22,
1642,12249,버럭멸치,5.0
1643,12249,김민돼지,
1644,12249,불량땅콩,
1645,12249,사악38,
1646,12249,랄라6471,
1647,12249,Waaaaaaaaa,
1648,12249,반짝별987,
1649,12249,l마녀l,
1650,12249,thgid,
1651,12249,두두맨두,
1652,12249,시원한뇌,
1653,12249,JHL22,
1654,12249,경이8324,
1655,12249,David88,
1656,12249,똘이아범,
1657,12249,soek0625,
1658,12249,tkf****,
1659,12249,Dolce Vita,
1660,12249,혜원맘1345,
1661,12249,han****,
1662,12249,브라보마이라이프62,
1663,12249,jo****,
1664,12249,ban****,
1665,12249,쑤기597,
1666,12249,kopuleryaji,
1667,12249,린빵,
1668,12249,내는김고,
1669,12249,lh****,
1670,12249,110soccer,
1671,12249,지구별 여행자25,5.0
1672,12249,멜로5,
1673,12249,briankim9,
1674,12249,hrl****,3.0
1675,12249,inh****,5.0
1676,12249,뺑사장,
1677,12249,김경미45,
1678,12249,스마일9472,
1679,12249,hello6425,
1680,12249,Na00,
1681,12249,퐝퐝이,
1682,12249,xiw****,
1683,12249,복딸녀,
1684,12249,비진짱,
1685,12249,Jopro,
1686,12249,eu****,
1687,12249,채채요,
1688,12249,iam****,
1689,12249,봄딸기71,
1690,12249,cleanwater09,
1691,12249,보물이 넝쿨째,
1692,12249,아쪼꼬,
1693,12249,Taylor44,
1694,12249,디디야,
1695,12249,eu****,
1696,12249,뭘자꾸하라는거야,
1697,12249,k10****,
1698,12249,꽁냥1219,
1699,12249,엔젤3958,
1700,12249,플레인98,5.0
1701,12249,hyo****,
1702,12249,ririguri,
1703,12249,꿈토끼12,
1704,12249,lee****,
1705,12249,동글이6295,
1706,12249,호랭이 꼬랭이,
1707,12249,레드라인,
1708,12249,lename0,
1709,12249,왕짜증38,
1710,12249,qkdvkd,
1711,12249,cyi****,
1712,12249,bsd8835,
1713,12249,kys****,
1714,12249,Bmw 530i xdrive,
1715,12249,dlduddhr001,
1716,12249,푸른뱀,
1717,12249,leh****,
1718,12249,후훗5851,
1719,12249,93d****,
1720,12249,var****,
1721,12249,멘토한,
1722,12249,나무늘보692,
1723,12249,허썬,
1724,12249,Eugene76,
1725,12249,나나나2943,
1726,12249,딸램스맘,
1727,12249,이희윤2377,
1728,12249,숮엉,
1729,12249,까꿍이137,
1730,12249,keyla7904,4.0
1731,12249,ㅇㅅㅇ9887,
1732,12249,스마트어드바이저,
1733,12249,Taketo,
1734,12249,nga****,
1735,12249,mulgopa,
1736,12173,1eslmlc,5.0
1737,12173,1pob49b,5.0
1738,12173,rkdku8,5.0
1739,12173,1596and,5.0
1740,12173,17snd2g,5.0
1741,12173,abrkei,5.0
1742,12173,g1o49p,5.0
1743,12173,1kd47hl,5.0
1744,12173,18enq00,3.0
1745,12173,fr95ng,5.0
1746,12173,15qocgt,4.0
1747,12173,ni665b,5.0
1748,12173,7mtif8,4.0
1749,12173,b8tgmm,5.0
1750,12173,1grprks,5.0
1751,12173,gcl379,5.0
1752,12173,n3bb4t,5.0
1753,12173,1bk4lom,5.0
1754,12173,ebq5kt,5.0
1755,12173,19kq4am,5.0
1756,12173,8tkdhm,5.0
1757,12173,145hpsv,5.0
1758,12173,o32059,5.0
1759,12173,qu7bh8,4.0
1760,12173,rjglsg,4.0
1761,12173,au1gkr,4.0
1762,12173,11j9v4d,5.0
1763,12173,1j0q955,5.0
1764,12197,11f4qe1,5.0
1765,12197,1as6k40,5.0
1766,12197,1426q2u,5.0
1767,12197,shentv,5.0
1768,12197,vglppo,4.0
1769,12197,rkdku8,5.0
1770,12197,lglhb9,5.0
1771,12197,a600sh,4.0
1772,12197,202vbnv,5.0
1773,12197,7rlokv,5.0
1774,12169,n8le9s,4.0
1775,12169,1jgk6cu,2.0
1776,12169,rulc2d,5.0
1777,12169,tbxj21,4.5
1778,12169,투빈아빠,5.0
1779,12169,sh****,4.5
1780,12169,yun****,4.0
1781,12169,keu****,4.0
1782,12169,bnk****,5.0
1783,12184,1e02b0t,5.0
1784,12184,1jpt9a9,5.0
1785,12184,rla****,3.0
1786,12184,kyd****,5.0
1787,12241,ei95om,5.0
1788,12241,10pj54d,5.0
1789,12241,r71nj6,2.0
1790,12241,kvqj0q,5.0
1791,12241,shentv,5.0
1792,12241,ei95om,5.0
1793,12170,kangsora0421,
1794,12170,마야1166,
1795,12170,도토리32,
1796,12170,ror****,
1797,12170,따부맘,
1798,12170,baby찡찡이,
1799,12170,나너랑반대,
1800,12170,sso****,
1801,12170,serisepomme,
1802,12170,min****,
1803,12170,min****,
1804,12170,mn****,
1805,12170,코스모스250,
1806,12170,Noraa,
1807,12170,pap****,
1808,12170,슈블랑,
1809,12170,햇살가득 눈부셔,
1810,12170,채워니빠,
1811,12170,나루2487,
1812,12170,코스모스250,
1813,12170,poshgirl,
1814,12170,poshgirl,
1815,12170,다니니39,
1816,12170,jwisdomh,
1817,12170,민이파파,
1818,12170,안단테칸타빌레,
1819,12170,세자매4099,
1820,12170,mcp****,
1821,12170,jason0723,
1822,12170,봄눈823,
1823,12170,쏭헤어,
1824,12170,Mjaya,
1825,12170,lym****,
1826,12170,푸른바다91,
1827,12170,dkrnahs,
1828,12170,Moana48,
1829,12170,랄랄라8814,
1830,12170,먹냥무찌,
1831,12170,tae****,
1832,12170,alo****,
1833,12170,par****,
1834,12170,dyne,
1835,12170,Mjaya,
1836,12170,산타7937,
1837,12170,qlsgnl,
1838,12170,자스민3232,
1839,12170,날아올라 나비,
1840,12170,ste****,
1841,12170,twinpa,
1842,12170,눈꽃가득,
1843,12170,무진장35,
1844,12170,hsh****,
1845,12170,upgirl0,
1846,12170,hotdog8586,
1847,12170,하늘123별93사랑,
1848,12170,anne862,
1849,12170,히게이아,
1850,12170,yhc****,
1851,12170,i크리스i,
1852,12170,힐링1582,
1853,12170,cutyhee75,
1854,12170,불타오르네40,
1855,12170,챈맘,
1856,12170,민트5510,
1857,12170,민트5510,
1858,12170,뚱띠3441,
1859,12170,제이디스,
1860,12170,제이디스,
1861,12170,황수연93,
1862,12170,트윈맘9043,
1863,12170,힐링1582,
1864,12170,아이짱65,
1865,12170,아이짱65,
1866,12170,jjb****,
1867,12170,1기 happysong sey,
1868,12170,stu****,
1869,12170,새벽꽃,
1870,12170,melon502,
1871,12170,6812h,
1872,12170,시크맘36,
1873,12170,나르샤5858,
1874,12170,삭가,
1875,12170,PEACE67,
1876,12170,Peche,
1877,12170,fel****,
1878,12170,정애기,
1879,12170,현주사랑,
1880,12170,현이5111,
1881,12170,Rabonie,
1882,12170,Mjaya,
1883,12170,김팻비,
1884,12170,은비4150,
1885,12170,jun****,
1886,12170,200****,
1887,12170,행복이045,
1888,12170,가성비왕 엠디킴,
1889,12170,홍창68,
1890,12170,gks****,
1891,12170,lzxlloollxzl,
1892,12170,가든4536,
1893,12170,힐링1582,
1894,12170,은비4150,
1895,12170,Col38,
1896,12170,크리스탈814,
1897,12170,EEK,
1898,12170,최디터,
1899,12170,qldqhd,
1900,12170,밀5512,
1901,12170,쑥5960,
1902,12170,향9189,
1903,12170,72hj,
1904,12170,limmy95,
1905,12170,난쏘쿨,
1906,12170,지지2970,
1907,12170,platina81,
1908,12170,sjm****,
1909,12170,kl****,
1910,12170,shinbda,
1911,12170,미카2895,
1912,12170,행복소녀30,
1913,12175,1jdh0fd,3.0
1914,12175,12h7a5i,5.0
1915,12251,g15mha,3.0
1916,12251,108sv39,5.0
1917,12174,dd8p97,5.0
1918,12174,uptcll,5.0
1919,12174,10celq8,5.0
1920,12174,10hvf0i,4.0
1921,12174,8tkdhm,5.0
1922,12174,jss465,3.0
1923,12149,flu47h,5.0
1924,12149,fmtaiv,1.0
1925,12149,ap7dr6,5.0
1926,12149,qoh3d9,5.0
1927,12149,vvjrt1,5.0
1928,12149,f4f7ai,4.0
1929,12149,1f6n2jq,1.0
1930,12149,14mobha,1.0
